source_path,size_bytes,sha256,extension,disposition,canonical_target,archive_status,notes
Part1/Cryptanalysis/Matsui/images/matsui2example.PNG,23092,71a93e76c9d2d22c58cce8fc317fbf0382e245cc35b44c5ba20d6655749cc5bc,.png,superseded_exact_duplicate,experiments/cryptanalysis/matsui-linear/images/matsui2example.PNG; public/images/cryptanalysis/matsui/matsui2example.png,retained inside .local-reference-library/source-batches/Part1.zip (FULL master only),Byte-identical copy already exists in the canonical tree.
Part1/Cryptanalysis/Matsui/images/moresbox.PNG,34641,bec2ec35c4e0a718565236e42a372566036be845cdf0e6430de9c80c41e26060,.png,superseded_exact_duplicate,experiments/cryptanalysis/matsui-linear/images/moresbox.PNG; public/images/cryptanalysis/matsui/moresbox.png,retained inside .local-reference-library/source-batches/Part1.zip (FULL master only),Byte-identical copy already exists in the canonical tree.
Part1/Cryptanalysis/Matsui/Linear Cryptanalysis.ipynb,349773,56e0501f152eb8f8f8ede081e63df10bfcb8a72d81225aa09e92323fee69c845,.ipynb,superseded_by_canonical,src/content/blog/matsui-linear-cryptanalysis.md; experiments/cryptanalysis/matsui-linear,retained inside .local-reference-library/source-batches/Part1.zip (FULL master only),Full reviewed Matsui chapter/test suite already canonical.
Part1/Cryptanalysis/Matsui/Linear Cryptanalysis.md,31954,6a8ac7f7bf8cbaeca66d3517852e4448c73803a5fb37d6114295e2381041febb,.md,superseded_by_canonical,src/content/blog/matsui-linear-cryptanalysis.md; experiments/cryptanalysis/matsui-linear,retained inside .local-reference-library/source-batches/Part1.zip (FULL master only),Full reviewed Matsui chapter/test suite already canonical.
Part1/Cryptanalysis/Matsui/matsui1.py,8656,d9b9ae0fe370feab2d20a5ab07c28cee4c2e608d5127bff6ce472e89eb4b6173,.py,superseded_by_canonical,src/content/blog/matsui-linear-cryptanalysis.md; experiments/cryptanalysis/matsui-linear,retained inside .local-reference-library/source-batches/Part1.zip (FULL master only),Full reviewed Matsui chapter/test suite already canonical.
Part1/Cryptanalysis/Matsui/test.py,6357,1a3e38257509ca66fdf3e530093d4780513cb42e1020862a2fd1c45899e13fd8,.py,superseded_by_canonical,src/content/blog/matsui-linear-cryptanalysis.md; experiments/cryptanalysis/matsui-linear,retained inside .local-reference-library/source-batches/Part1.zip (FULL master only),Full reviewed Matsui chapter/test suite already canonical.
Part1/Cryptanalysis/Matsui.zip,391906,8cf62fa3575655b562d133cb3a90e50c9ef20d042f324d5a2dcce7f66545efd7,.zip,superseded_by_canonical,src/content/blog/matsui-linear-cryptanalysis.md; experiments/cryptanalysis/matsui-linear,retained inside .local-reference-library/source-batches/Part1.zip (FULL master only),Full reviewed Matsui chapter/test suite already canonical.
Part1/crypto-master/crypto-master/.github/FUNDING.yml,47,702c71be6d407e3954f41b013c4053d5fd309d06080e426b085bd954ef1174c9,.yml,archived_legacy_reference,.local-reference-library/source-batches/Part1.zip,retained inside .local-reference-library/source-batches/Part1.zip (FULL master only),Legacy/third-party teaching repository; canonical CryptoCave articles and reviewed CryptoSage material supersede it.
Part1/crypto-master/crypto-master/com.crypto.action/AttackingECDSA.java,3740,413476c45377c07a776ce793b52ea3758c862a4dc08a635005b9b3e58e4e8985,.java,archived_legacy_reference,.local-reference-library/source-batches/Part1.zip,retained inside .local-reference-library/source-batches/Part1.zip (FULL master only),Legacy/third-party teaching repository; canonical CryptoCave articles and reviewed CryptoSage material supersede it.
Part1/crypto-master/crypto-master/com.crypto.action/Bitcoin.java,6164,ca67dbe7f2b0f9d262a9a62a44aa38d94886f18be3d2e7bc21770e99bbd9b8e4,.java,archived_legacy_reference,.local-reference-library/source-batches/Part1.zip,retained inside .local-reference-library/source-batches/Part1.zip (FULL master only),Legacy/third-party teaching repository; canonical CryptoCave articles and reviewed CryptoSage material supersede it.
Part1/crypto-master/crypto-master/com.crypto.action/EccOverFiniteField.java,15457,d04f58d56be55dff5f11958c4cc7e4a22fe82d1c5206c0bf8a5ee7f2eeb6488e,.java,archived_legacy_reference,.local-reference-library/source-batches/Part1.zip,retained inside .local-reference-library/source-batches/Part1.zip (FULL master only),Legacy/third-party teaching repository; canonical CryptoCave articles and reviewed CryptoSage material supersede it.
Part1/crypto-master/crypto-master/com.crypto.action/EccOverRealNumbers.java,4543,9a2c2f4b4dbf82d76bb4215bac2fed8dc3656db0e5686b629178c3e641bfef76,.java,archived_legacy_reference,.local-reference-library/source-batches/Part1.zip,retained inside .local-reference-library/source-batches/Part1.zip (FULL master only),Legacy/third-party teaching repository; canonical CryptoCave articles and reviewed CryptoSage material supersede it.
Part1/crypto-master/crypto-master/com.crypto.entity/FFPoint.java,472,65c9e0a1b29813eb3b097fdbbe01d37a8680f6f9180c554834248f2a71b15b64,.java,archived_legacy_reference,.local-reference-library/source-batches/Part1.zip,retained inside .local-reference-library/source-batches/Part1.zip (FULL master only),Legacy/third-party teaching repository; canonical CryptoCave articles and reviewed CryptoSage material supersede it.
Part1/crypto-master/crypto-master/com.crypto.entity/Point.java,942,f9fb804b52a4069ec9cb585f43ce0d8ba26920a8ba8c9f1f1f4ceae1e8ab94e4,.java,archived_legacy_reference,.local-reference-library/source-batches/Part1.zip,retained inside .local-reference-library/source-batches/Part1.zip (FULL master only),Legacy/third-party teaching repository; canonical CryptoCave articles and reviewed CryptoSage material supersede it.
Part1/crypto-master/crypto-master/configuration/bitcoin-configuration.txt,920,88ad70d11e4f968841bcc2c7ff29e728247b5738c0e6fb025662cf190ac008dd,.txt,archived_legacy_reference,.local-reference-library/source-batches/Part1.zip,retained inside .local-reference-library/source-batches/Part1.zip (FULL master only),Legacy/third-party teaching repository; canonical CryptoCave articles and reviewed CryptoSage material supersede it.
Part1/crypto-master/crypto-master/LICENSE,1109,ae8047f9afd00fae961fc08e5a8b84c5b5db0d40c3fa402bf6e7b6a2b6e163df,(none),archived_legacy_reference,.local-reference-library/source-batches/Part1.zip,retained inside .local-reference-library/source-batches/Part1.zip (FULL master only),Legacy/third-party teaching repository; canonical CryptoCave articles and reviewed CryptoSage material supersede it.
Part1/crypto-master/crypto-master/python/base58.py,4092,64b5716904b6630822d538b509f3ac78daafd58523785131209f6401cc60406d,.py,archived_legacy_reference,.local-reference-library/source-batches/Part1.zip,retained inside .local-reference-library/source-batches/Part1.zip (FULL master only),Legacy/third-party teaching repository; canonical CryptoCave articles and reviewed CryptoSage material supersede it.
Part1/crypto-master/crypto-master/python/Bitcoin.py,2751,93e2a1f0e0792ed24411b7a0bc4571b43e898e5863061769c1a0a1eebab417bb,.py,archived_legacy_reference,.local-reference-library/source-batches/Part1.zip,retained inside .local-reference-library/source-batches/Part1.zip (FULL master only),Legacy/third-party teaching repository; canonical CryptoCave articles and reviewed CryptoSage material supersede it.
Part1/crypto-master/crypto-master/python/classical/Affine.ipynb,4347,32b837a734784c152d280a2f3e8acb48232e2461034df26a96c7b9643c0906ea,.ipynb,archived_legacy_reference,.local-reference-library/source-batches/Part1.zip,retained inside .local-reference-library/source-batches/Part1.zip (FULL master only),Legacy/third-party teaching repository; canonical CryptoCave articles and reviewed CryptoSage material supersede it.
Part1/crypto-master/crypto-master/python/classical/Caesar.ipynb,6901,b9380e758a76e9c955c996f36d58aa223e6740bfb2e0754d946026b4747766f5,.ipynb,archived_legacy_reference,.local-reference-library/source-batches/Part1.zip,retained inside .local-reference-library/source-batches/Part1.zip (FULL master only),Legacy/third-party teaching repository; canonical CryptoCave articles and reviewed CryptoSage material supersede it.
Part1/crypto-master/crypto-master/python/classical/commons.py,623,ad042036cb56d8fa0e19f2f69d50da4085e3828f9e2485918809fdd91d77a2de,.py,archived_legacy_reference,.local-reference-library/source-batches/Part1.zip,retained inside .local-reference-library/source-batches/Part1.zip (FULL master only),Legacy/third-party teaching repository; canonical CryptoCave articles and reviewed CryptoSage material supersede it.
Part1/crypto-master/crypto-master/python/classical/Hill.ipynb,9323,16cde923db1a902dabd07fe5c32ec453f0447c2946b1bb8a5dbeebec903260d4,.ipynb,archived_legacy_reference,.local-reference-library/source-batches/Part1.zip,retained inside .local-reference-library/source-batches/Part1.zip (FULL master only),Legacy/third-party teaching repository; canonical CryptoCave articles and reviewed CryptoSage material supersede it.
Part1/crypto-master/crypto-master/python/classical/hill.py,2553,85fd1da50bcefec6520b9b3cdebb1638bfb15584ef89b86792dc201ae1b9d2e7,.py,archived_legacy_reference,.local-reference-library/source-batches/Part1.zip,retained inside .local-reference-library/source-batches/Part1.zip (FULL master only),Legacy/third-party teaching repository; canonical CryptoCave articles and reviewed CryptoSage material supersede it.
Part1/crypto-master/crypto-master/python/classical/Homophonic.ipynb,44608,c83dcc639925f30f811cc13ee45406f4f83a08bce167624999cb47785d298117,.ipynb,archived_legacy_reference,.local-reference-library/source-batches/Part1.zip,retained inside .local-reference-library/source-batches/Part1.zip (FULL master only),Legacy/third-party teaching repository; canonical CryptoCave articles and reviewed CryptoSage material supersede it.
Part1/crypto-master/crypto-master/python/classical/Kasiski.ipynb,7701,98097a3fd75075564462c0a37b77326dc2a36618c74ce70de456e9e000e3bb96,.ipynb,archived_legacy_reference,.local-reference-library/source-batches/Part1.zip,retained inside .local-reference-library/source-batches/Part1.zip (FULL master only),Legacy/third-party teaching repository; canonical CryptoCave articles and reviewed CryptoSage material supersede it.
Part1/crypto-master/crypto-master/python/classical/Permutation.ipynb,5357,c3d842f38c7ea0a7062259bcd48d52a15e31b025bf54575aea855f88c79c9909,.ipynb,archived_legacy_reference,.local-reference-library/source-batches/Part1.zip,retained inside .local-reference-library/source-batches/Part1.zip (FULL master only),Legacy/third-party teaching repository; canonical CryptoCave articles and reviewed CryptoSage material supersede it.
Part1/crypto-master/crypto-master/python/classical/Substitution.ipynb,14791,f07992ec7564ab484b32c967adf8edc4124666d396db92737222227d91c415cc,.ipynb,archived_legacy_reference,.local-reference-library/source-batches/Part1.zip,retained inside .local-reference-library/source-batches/Part1.zip (FULL master only),Legacy/third-party teaching repository; canonical CryptoCave articles and reviewed CryptoSage material supersede it.
Part1/crypto-master/crypto-master/python/classical/Vigenere.ipynb,4320,8ddc48b0717d48a2a8cb1e00ed35fcdb88187a466a28624bcd2c6d65778dc5da,.ipynb,archived_legacy_reference,.local-reference-library/source-batches/Part1.zip,retained inside .local-reference-library/source-batches/Part1.zip (FULL master only),Legacy/third-party teaching repository; canonical CryptoCave articles and reviewed CryptoSage material supersede it.
Part1/crypto-master/crypto-master/python/cryptocommons.py,467,ea6cfaca309fccb0053b27192aa8fa654ce666283ed427d75a243c39a79021ce,.py,archived_legacy_reference,.local-reference-library/source-batches/Part1.zip,retained inside .local-reference-library/source-batches/Part1.zip (FULL master only),Legacy/third-party teaching repository; canonical CryptoCave articles and reviewed CryptoSage material supersede it.
Part1/crypto-master/crypto-master/python/diffiehellman.py,997,4ba54c7df3d20fbe2eeee1760562ac2a2237517f27bdf69064473c07738dbd51,.py,archived_legacy_reference,.local-reference-library/source-batches/Part1.zip,retained inside .local-reference-library/source-batches/Part1.zip (FULL master only),Legacy/third-party teaching repository; canonical CryptoCave articles and reviewed CryptoSage material supersede it.
Part1/crypto-master/crypto-master/python/discretelogarithm.py,645,b4a708477325eb3af8f74c274dad739b85b82af445897c9c909fab2f4543b9e2,.py,archived_legacy_reference,.local-reference-library/source-batches/Part1.zip,retained inside .local-reference-library/source-batches/Part1.zip (FULL master only),Legacy/third-party teaching repository; canonical CryptoCave articles and reviewed CryptoSage material supersede it.
Part1/crypto-master/crypto-master/python/dsa.py,1151,6e43948a2e5b3cfb40a51c75e5cc87d2192816ff7e90724fcf806bb3894d2785,.py,archived_legacy_reference,.local-reference-library/source-batches/Part1.zip,retained inside .local-reference-library/source-batches/Part1.zip (FULL master only),Legacy/third-party teaching repository; canonical CryptoCave articles and reviewed CryptoSage material supersede it.
Part1/crypto-master/crypto-master/python/EC-ElGamal.py,3799,42a06c511e3756b334dc44cb28599932603e703872a84f3cbe809e35ece3de67,.py,archived_legacy_reference,.local-reference-library/source-batches/Part1.zip,retained inside .local-reference-library/source-batches/Part1.zip (FULL master only),Legacy/third-party teaching repository; canonical CryptoCave articles and reviewed CryptoSage material supersede it.
Part1/crypto-master/crypto-master/python/EccApp.py,8953,5ad108dc821e5a0477dbee4cf6cb9541eeb34d2a1e1332db98db459228f32031,.py,archived_legacy_reference,.local-reference-library/source-batches/Part1.zip,retained inside .local-reference-library/source-batches/Part1.zip (FULL master only),Legacy/third-party teaching repository; canonical CryptoCave articles and reviewed CryptoSage material supersede it.
Part1/crypto-master/crypto-master/python/EccCore.py,1901,1766d4a9ed54f4e9a37e236eee26fac63a67b444c10348b52e61ee43a19c4c40,.py,archived_legacy_reference,.local-reference-library/source-batches/Part1.zip,retained inside .local-reference-library/source-batches/Part1.zip (FULL master only),Legacy/third-party teaching repository; canonical CryptoCave articles and reviewed CryptoSage material supersede it.
Part1/crypto-master/crypto-master/python/EdDSA.py,3339,fa9600cc15cd3473c94625a5595b981d58cbb22bb28cd700a5395fc9998722ce,.py,archived_legacy_reference,.local-reference-library/source-batches/Part1.zip,retained inside .local-reference-library/source-batches/Part1.zip (FULL master only),Legacy/third-party teaching repository; canonical CryptoCave articles and reviewed CryptoSage material supersede it.
Part1/crypto-master/crypto-master/python/elgamal.py,1649,a70621cac73f3a9bb9979e436932cab5c4abd6650eae5c40fd5781cd3b3994eb,.py,archived_legacy_reference,.local-reference-library/source-batches/Part1.zip,retained inside .local-reference-library/source-batches/Part1.zip (FULL master only),Legacy/third-party teaching repository; canonical CryptoCave articles and reviewed CryptoSage material supersede it.
Part1/crypto-master/crypto-master/python/notebooks/Diffie-Hellman.ipynb,8382,c4b01f9e8ece4ff549154d6e34ff4f5114ea54a5d47f115f12c1309deb2e837b,.ipynb,archived_legacy_reference,.local-reference-library/source-batches/Part1.zip,retained inside .local-reference-library/source-batches/Part1.zip (FULL master only),Legacy/third-party teaching repository; canonical CryptoCave articles and reviewed CryptoSage material supersede it.
Part1/crypto-master/crypto-master/python/notebooks/EC-ElGamal.ipynb,10239,2f443c50a833a0bb98f4fc212facfa0e2e38089da1614fee24ff4085c611a131,.ipynb,archived_legacy_reference,.local-reference-library/source-batches/Part1.zip,retained inside .local-reference-library/source-batches/Part1.zip (FULL master only),Legacy/third-party teaching repository; canonical CryptoCave articles and reviewed CryptoSage material supersede it.
Part1/crypto-master/crypto-master/python/notebooks/EC-KCDSA.ipynb,7953,0e282d21d866149668ffa19e02608c82611bfa945df9c278e287cee757b1ecdc,.ipynb,archived_legacy_reference,.local-reference-library/source-batches/Part1.zip,retained inside .local-reference-library/source-batches/Part1.zip (FULL master only),Legacy/third-party teaching repository; canonical CryptoCave articles and reviewed CryptoSage material supersede it.
Part1/crypto-master/crypto-master/python/notebooks/ECDH.ipynb,4780,fd54989101ed1bcd6762f281ba40ac95b23c4f11eedcfe050ded1c90ed3cdb3f,.ipynb,archived_legacy_reference,.local-reference-library/source-batches/Part1.zip,retained inside .local-reference-library/source-batches/Part1.zip (FULL master only),Legacy/third-party teaching repository; canonical CryptoCave articles and reviewed CryptoSage material supersede it.
Part1/crypto-master/crypto-master/python/notebooks/ECIES.ipynb,8644,254d0ec4ec863c06f374145df71c29669a7e45c6cda57d5e6825ba46fef12495,.ipynb,archived_legacy_reference,.local-reference-library/source-batches/Part1.zip,retained inside .local-reference-library/source-batches/Part1.zip (FULL master only),Legacy/third-party teaching repository; canonical CryptoCave articles and reviewed CryptoSage material supersede it.
Part1/crypto-master/crypto-master/python/notebooks/ECMQV.ipynb,13289,b80192f3c55baecdd215ff3fa5a2cae57b9db97b7efc98d33c3e2a4bf7bd155b,.ipynb,archived_legacy_reference,.local-reference-library/source-batches/Part1.zip,retained inside .local-reference-library/source-batches/Part1.zip (FULL master only),Legacy/third-party teaching repository; canonical CryptoCave articles and reviewed CryptoSage material supersede it.
Part1/crypto-master/crypto-master/python/notebooks/Order-Of-An-Elliptic-Curve-Group.ipynb,11311,a904aa876f80ad5f6c67666da15212165ddfcfe629f8ec006676538553b497d1,.ipynb,archived_legacy_reference,.local-reference-library/source-batches/Part1.zip,retained inside .local-reference-library/source-batches/Part1.zip (FULL master only),Legacy/third-party teaching repository; canonical CryptoCave articles and reviewed CryptoSage material supersede it.
Part1/crypto-master/crypto-master/python/rsa.py,2884,a0abd0c44357a9ddb5358a93fae10c390f811ed25146119a7e7358b83c412945,.py,archived_legacy_reference,.local-reference-library/source-batches/Part1.zip,retained inside .local-reference-library/source-batches/Part1.zip (FULL master only),Legacy/third-party teaching repository; canonical CryptoCave articles and reviewed CryptoSage material supersede it.
Part1/crypto-master/crypto-master/README.md,9432,a8a6a20a261cd6540706973f2d9261a66c27de6f4e5858d6c065a4ff832ba022,.md,archived_legacy_reference,.local-reference-library/source-batches/Part1.zip,retained inside .local-reference-library/source-batches/Part1.zip (FULL master only),Legacy/third-party teaching repository; canonical CryptoCave articles and reviewed CryptoSage material supersede it.
Part1/CryptoWithSageMath-master/CryptoWithSageMath-master/arithm.sage,163,56ce78270bb21ed0af33535eb790609269ec4093e81f84ce0d195bcfba12961d,.sage,archived_legacy_reference,.local-reference-library/source-batches/Part1.zip,retained inside .local-reference-library/source-batches/Part1.zip (FULL master only),Legacy/third-party teaching repository; canonical CryptoCave articles and reviewed CryptoSage material supersede it.
Part1/CryptoWithSageMath-master/CryptoWithSageMath-master/digest.sage,103,71a2136b9c66ff44520ef636ea59298fccc8ed9bb5f46ac2e524196c4f042c74,.sage,archived_legacy_reference,.local-reference-library/source-batches/Part1.zip,retained inside .local-reference-library/source-batches/Part1.zip (FULL master only),Legacy/third-party teaching repository; canonical CryptoCave articles and reviewed CryptoSage material supersede it.
Part1/CryptoWithSageMath-master/CryptoWithSageMath-master/ecdsa.sage,955,0454e11d24ca5d63ce5a5729cd842b6a1aa14fd3424b58c28d4fcd0f5f06684a,.sage,archived_legacy_reference,.local-reference-library/source-batches/Part1.zip,retained inside .local-reference-library/source-batches/Part1.zip (FULL master only),Legacy/third-party teaching repository; canonical CryptoCave articles and reviewed CryptoSage material supersede it.
Part1/CryptoWithSageMath-master/CryptoWithSageMath-master/eckeygen.sage,403,53eff8135167ad94ce18572a66da57cfcc55afac1707ee417a231c660667f466,.sage,archived_legacy_reference,.local-reference-library/source-batches/Part1.zip,retained inside .local-reference-library/source-batches/Part1.zip (FULL master only),Legacy/third-party teaching repository; canonical CryptoCave articles and reviewed CryptoSage material supersede it.
Part1/CryptoWithSageMath-master/CryptoWithSageMath-master/ectest.sage,429,993f6d8aea4ad26106c01cc2f9666839b834901ffd7946ffb41c446ff8f1257e,.sage,archived_legacy_reference,.local-reference-library/source-batches/Part1.zip,retained inside .local-reference-library/source-batches/Part1.zip (FULL master only),Legacy/third-party teaching repository; canonical CryptoCave articles and reviewed CryptoSage material supersede it.
Part1/CryptoWithSageMath-master/CryptoWithSageMath-master/ec_arithm.sage,2234,0fa022a407bb89824f9acf5d98053b068bd5d687d0eb32afd7b48012322d3414,.sage,archived_legacy_reference,.local-reference-library/source-batches/Part1.zip,retained inside .local-reference-library/source-batches/Part1.zip (FULL master only),Legacy/third-party teaching repository; canonical CryptoCave articles and reviewed CryptoSage material supersede it.
Part1/CryptoWithSageMath-master/CryptoWithSageMath-master/elgamal.sage,572,84a56fd9404e7825f166a7478f07d5a4f4372b9606857064d84fd60cefbcea4d,.sage,archived_legacy_reference,.local-reference-library/source-batches/Part1.zip,retained inside .local-reference-library/source-batches/Part1.zip (FULL master only),Legacy/third-party teaching repository; canonical CryptoCave articles and reviewed CryptoSage material supersede it.
Part1/CryptoWithSageMath-master/CryptoWithSageMath-master/field.sage,435,68139ddb0bb9764736df807665276fcb874a5281f51ea01c9a01f2e8986a7e9c,.sage,archived_legacy_reference,.local-reference-library/source-batches/Part1.zip,retained inside .local-reference-library/source-batches/Part1.zip (FULL master only),Legacy/third-party teaching repository; canonical CryptoCave articles and reviewed CryptoSage material supersede it.
Part1/CryptoWithSageMath-master/CryptoWithSageMath-master/hash_to_range.sage,549,90f84dd30266736a9987802b53ef6daaaeb9bbe09248ed327a3b6ea51a7bb6fa,.sage,archived_legacy_reference,.local-reference-library/source-batches/Part1.zip,retained inside .local-reference-library/source-batches/Part1.zip (FULL master only),Legacy/third-party teaching repository; canonical CryptoCave articles and reviewed CryptoSage material supersede it.
Part1/CryptoWithSageMath-master/CryptoWithSageMath-master/inverse.sage,188,735024b2f9fff78625ee45c08a0fb68629bf5ca85cd8b6d11413f6b28003ba7d,.sage,archived_legacy_reference,.local-reference-library/source-batches/Part1.zip,retained inside .local-reference-library/source-batches/Part1.zip (FULL master only),Legacy/third-party teaching repository; canonical CryptoCave articles and reviewed CryptoSage material supersede it.
Part1/CryptoWithSageMath-master/CryptoWithSageMath-master/lamport.sage,720,e3af65d647d955190f2f480f258bf73bb2ed7c37fa214b33bd8614001fbe253f,.sage,archived_legacy_reference,.local-reference-library/source-batches/Part1.zip,retained inside .local-reference-library/source-batches/Part1.zip (FULL master only),Legacy/third-party teaching repository; canonical CryptoCave articles and reviewed CryptoSage material supersede it.
Part1/CryptoWithSageMath-master/CryptoWithSageMath-master/Makefile,20,f6e0168e153180931316d7caa80966bae4bbbeb070b967c04d8140c97e553cad,(none),archived_legacy_reference,.local-reference-library/source-batches/Part1.zip,retained inside .local-reference-library/source-batches/Part1.zip (FULL master only),Legacy/third-party teaching repository; canonical CryptoCave articles and reviewed CryptoSage material supersede it.
Part1/CryptoWithSageMath-master/CryptoWithSageMath-master/matrix.sage,269,f4d5555c4401b70feab2429c2423b46c5d53169986be4adadec21e336123d495,.sage,archived_legacy_reference,.local-reference-library/source-batches/Part1.zip,retained inside .local-reference-library/source-batches/Part1.zip (FULL master only),Legacy/third-party teaching repository; canonical CryptoCave articles and reviewed CryptoSage material supersede it.
Part1/CryptoWithSageMath-master/CryptoWithSageMath-master/miller-textbook.sage,1277,b26707deea9d7fe8f9efa7446040b6cace3addacd6017622adc14f3a1c5aaa82,.sage,archived_legacy_reference,.local-reference-library/source-batches/Part1.zip,retained inside .local-reference-library/source-batches/Part1.zip (FULL master only),Legacy/third-party teaching repository; canonical CryptoCave articles and reviewed CryptoSage material supersede it.
Part1/CryptoWithSageMath-master/CryptoWithSageMath-master/miller.sage,2854,0c7b67381d38faef84036c5164732f464420d71a564aa694ad1f20f9479e08ce,.sage,archived_legacy_reference,.local-reference-library/source-batches/Part1.zip,retained inside .local-reference-library/source-batches/Part1.zip (FULL master only),Legacy/third-party teaching repository; canonical CryptoCave articles and reviewed CryptoSage material supersede it.
Part1/CryptoWithSageMath-master/CryptoWithSageMath-master/nist-char2-polys.sage,1,01ba4719c80b6fe911b091a7c05124b64eeece964e09c058ef8f9805daca546b,.sage,archived_legacy_reference,.local-reference-library/source-batches/Part1.zip,retained inside .local-reference-library/source-batches/Part1.zip (FULL master only),Legacy/third-party teaching repository; canonical CryptoCave articles and reviewed CryptoSage material supersede it.
Part1/CryptoWithSageMath-master/CryptoWithSageMath-master/paillier.sage,1180,70240ae13c7f0de1e52aae287c0ac0ef55305d60d1d9df4b932feb3c76517543,.sage,archived_legacy_reference,.local-reference-library/source-batches/Part1.zip,retained inside .local-reference-library/source-batches/Part1.zip (FULL master only),Legacy/third-party teaching repository; canonical CryptoCave articles and reviewed CryptoSage material supersede it.
Part1/CryptoWithSageMath-master/CryptoWithSageMath-master/paillier_test.sage,550,a386a71a1a2661857810f1b11b3718b6e17444952af041f05960effab9cf118b,.sage,archived_legacy_reference,.local-reference-library/source-batches/Part1.zip,retained inside .local-reference-library/source-batches/Part1.zip (FULL master only),Legacy/third-party teaching repository; canonical CryptoCave articles and reviewed CryptoSage material supersede it.
Part1/CryptoWithSageMath-master/CryptoWithSageMath-master/plot.sage,273,804b2f9ec8421018205512cc1fbb8cf04cc64c5d0f8b41831a87f5529e9a3168,.sage,archived_legacy_reference,.local-reference-library/source-batches/Part1.zip,retained inside .local-reference-library/source-batches/Part1.zip (FULL master only),Legacy/third-party teaching repository; canonical CryptoCave articles and reviewed CryptoSage material supersede it.
Part1/CryptoWithSageMath-master/CryptoWithSageMath-master/prime192v1.sage,650,de35711aba006da1c61c72f1cc12e810895dc82378d808ec26fd32036a2fa686,.sage,archived_legacy_reference,.local-reference-library/source-batches/Part1.zip,retained inside .local-reference-library/source-batches/Part1.zip (FULL master only),Legacy/third-party teaching repository; canonical CryptoCave articles and reviewed CryptoSage material supersede it.
Part1/CryptoWithSageMath-master/CryptoWithSageMath-master/rand.sage,143,61d5f1c2db36994d6273ab92a4fcb199de0f236123a5905f95647b3eb2f67abe,.sage,archived_legacy_reference,.local-reference-library/source-batches/Part1.zip,retained inside .local-reference-library/source-batches/Part1.zip (FULL master only),Legacy/third-party teaching repository; canonical CryptoCave articles and reviewed CryptoSage material supersede it.
Part1/CryptoWithSageMath-master/CryptoWithSageMath-master/README.md,1017,1787b697e725688168f7e88366712775e24bafb9b8564e976950b28db297f8de,.md,archived_legacy_reference,.local-reference-library/source-batches/Part1.zip,retained inside .local-reference-library/source-batches/Part1.zip (FULL master only),Legacy/third-party teaching repository; canonical CryptoCave articles and reviewed CryptoSage material supersede it.
Part1/CryptoWithSageMath-master/CryptoWithSageMath-master/reed-solomon.sage,407,e0f5ca76372eb134fcd5c32d572c8d6081ff4018960c9313ca00f7cb27927ac4,.sage,archived_legacy_reference,.local-reference-library/source-batches/Part1.zip,retained inside .local-reference-library/source-batches/Part1.zip (FULL master only),Legacy/third-party teaching repository; canonical CryptoCave articles and reviewed CryptoSage material supersede it.
Part1/CryptoWithSageMath-master/CryptoWithSageMath-master/rsa.sage,419,18b2dd977b198f58b4a09b84d21de70d1040a64e62c09bc7c6b4823b09156966,.sage,archived_legacy_reference,.local-reference-library/source-batches/Part1.zip,retained inside .local-reference-library/source-batches/Part1.zip (FULL master only),Legacy/third-party teaching repository; canonical CryptoCave articles and reviewed CryptoSage material supersede it.
Part1/CryptoWithSageMath-master/CryptoWithSageMath-master/symbolic.sage,103,9c0260630e0db107d6a993821cff8fe24c594f046d68b9a247c2e5f946b8b4f1,.sage,archived_legacy_reference,.local-reference-library/source-batches/Part1.zip,retained inside .local-reference-library/source-batches/Part1.zip (FULL master only),Legacy/third-party teaching repository; canonical CryptoCave articles and reviewed CryptoSage material supersede it.
Part1/CryptoWithSageMath-master/CryptoWithSageMath-master/tate-pairing-example.sage,1160,27b764aff3fa8b2cf3f40b4babe6ce330e54690c2ca7b97b663761e6951f0b94,.sage,archived_legacy_reference,.local-reference-library/source-batches/Part1.zip,retained inside .local-reference-library/source-batches/Part1.zip (FULL master only),Legacy/third-party teaching repository; canonical CryptoCave articles and reviewed CryptoSage material supersede it.
Part1/CryptoWithSageMath-master/CryptoWithSageMath-master/two-party-ecdsa.sage,1935,a59ba70e36976faa5aa8f0497a0c0365c5a80d8b419ecc3020eb11b720a94fca,.sage,archived_legacy_reference,.local-reference-library/source-batches/Part1.zip,retained inside .local-reference-library/source-batches/Part1.zip (FULL master only),Legacy/third-party teaching repository; canonical CryptoCave articles and reviewed CryptoSage material supersede it.
Part1/CryptoWithSageMath-master/CryptoWithSageMath-master/type1curve.sage,574,e9a0e4602bf5342d7dec415817ece0425bfb7b74bb3893600a9c82a5bd8fa67a,.sage,archived_legacy_reference,.local-reference-library/source-batches/Part1.zip,retained inside .local-reference-library/source-batches/Part1.zip (FULL master only),Legacy/third-party teaching repository; canonical CryptoCave articles and reviewed CryptoSage material supersede it.
Part1/CryptoWithSageMath-master/CryptoWithSageMath-master/weil-pairing-example.sage,1202,b61ac194e2fc74c1fd68c0e06b6ca8e978436e2bbee95408603ab136e63811a5,.sage,archived_legacy_reference,.local-reference-library/source-batches/Part1.zip,retained inside .local-reference-library/source-batches/Part1.zip (FULL master only),Legacy/third-party teaching repository; canonical CryptoCave articles and reviewed CryptoSage material supersede it.
