source_path,size_bytes,sha256,disposition,canonical_destination,reason
Secret Sharing/Super NTT/polyntt/$(VENV)/Lib/site-packages/setuptools/_distutils/command/__pycache__/install_lib.cpython-39.pyc,5140,302568ab8274a792bc7117ccc2848fc7d2e6ccd48a34aeef42d6d5426f0d1226,discarded-generated-environment,,"Bundled Python virtual environment; reproducible dependency artifact, not source."
Secret Sharing/Super NTT/polyntt/$(VENV)/Lib/site-packages/setuptools/_distutils/command/__pycache__/install_scripts.cpython-39.pyc,2191,56c3d04176ef1b865b4c287522f708e085ddd61ded45b6e1d9d6f65d1c44ee91,discarded-generated-environment,,"Bundled Python virtual environment; reproducible dependency artifact, not source."
Secret Sharing/Super NTT/polyntt/$(VENV)/Lib/site-packages/setuptools/_distutils/command/__pycache__/py37compat.cpython-39.pyc,1034,b09984b712e865200ba173b4fce91b1fad0341a27639e5157304d4d8469b7890,discarded-generated-environment,,"Bundled Python virtual environment; reproducible dependency artifact, not source."
Secret Sharing/Super NTT/polyntt/$(VENV)/Lib/site-packages/setuptools/_distutils/command/__pycache__/register.cpython-39.pyc,8511,319dbd572c66b396a6332543c1af35b77876556495568654b9b80e88111a4c41,discarded-generated-environment,,"Bundled Python virtual environment; reproducible dependency artifact, not source."
Secret Sharing/Super NTT/polyntt/$(VENV)/Lib/site-packages/setuptools/_distutils/command/__pycache__/sdist.cpython-39.pyc,14538,30aa473ba47eb2b9f998386faca82fc273373d1087a043b1edf52658749e2891,discarded-generated-environment,,"Bundled Python virtual environment; reproducible dependency artifact, not source."
Secret Sharing/Super NTT/polyntt/$(VENV)/Lib/site-packages/setuptools/_distutils/command/__pycache__/upload.cpython-39.pyc,5261,d2798fd79d60b9e4892771ac31535b4d6537a8e6e27641ad5794efd1ceadda82,discarded-generated-environment,,"Bundled Python virtual environment; reproducible dependency artifact, not source."
Secret Sharing/Super NTT/polyntt/$(VENV)/Lib/site-packages/setuptools/_distutils/command/__pycache__/__init__.cpython-39.pyc,533,4a0f988e278fd99f850f2e807dbe0db63dd593f7c4534a56620d16168172681c,discarded-generated-environment,,"Bundled Python virtual environment; reproducible dependency artifact, not source."
Secret Sharing/Super NTT/polyntt/$(VENV)/Lib/site-packages/setuptools/_distutils/config.py,4827,76d1e06e5c7d2617f2acac75f89ec9971c3f7fbb3c65b3c54228b65163136696,discarded-generated-environment,,"Bundled Python virtual environment; reproducible dependency artifact, not source."
Secret Sharing/Super NTT/polyntt/$(VENV)/Lib/site-packages/setuptools/_distutils/core.py,8876,8db74e92938ad3dc62fb9eaf861c2f9f77d87612dbe4324ef2adcad5f9d0cf44,discarded-generated-environment,,"Bundled Python virtual environment; reproducible dependency artifact, not source."
Secret Sharing/Super NTT/polyntt/$(VENV)/Lib/site-packages/setuptools/_distutils/cygwinccompiler.py,16938,429991028a5939810ac30fe20964eedca2e3b3d82083297dd04d1f6a0031a823,discarded-generated-environment,,"Bundled Python virtual environment; reproducible dependency artifact, not source."
Secret Sharing/Super NTT/polyntt/$(VENV)/Lib/site-packages/setuptools/_distutils/debug.py,139,37a32b4c0a8aea5f52564ead5b0791d74f0f33c3a5eea3657f257e9c770b86c6,discarded-generated-environment,,"Bundled Python virtual environment; reproducible dependency artifact, not source."
Secret Sharing/Super NTT/polyntt/$(VENV)/Lib/site-packages/setuptools/_distutils/dep_util.py,3491,1ae47d230fe3cd9464c9e989e475fcac1ff0446c642017019b5aa1e78afbce19,discarded-generated-environment,,"Bundled Python virtual environment; reproducible dependency artifact, not source."
Secret Sharing/Super NTT/polyntt/$(VENV)/Lib/site-packages/setuptools/_distutils/dir_util.py,7778,5308413944dc57ae464f071ee123ee4d747c67cab72d811c9adb6a7066f46d8a,discarded-generated-environment,,"Bundled Python virtual environment; reproducible dependency artifact, not source."
Secret Sharing/Super NTT/polyntt/$(VENV)/Lib/site-packages/setuptools/_distutils/dist.py,50421,062b9fe9c6bcba215f31271116c6142ad6f99de30fb712b146d5e7e74ff57f75,discarded-generated-environment,,"Bundled Python virtual environment; reproducible dependency artifact, not source."
Secret Sharing/Super NTT/polyntt/$(VENV)/Lib/site-packages/setuptools/_distutils/errors.py,3577,62bead29919dcc1a0d8b9def06d8aad1427ffd7d390a6c5275026a3966b0e926,discarded-generated-environment,,"Bundled Python virtual environment; reproducible dependency artifact, not source."
Secret Sharing/Super NTT/polyntt/$(VENV)/Lib/site-packages/setuptools/_distutils/extension.py,10515,6d36f74340a87af18a62fe5d5f596cfbe2e7f2d941d3e5043ac8bd070ce567eb,discarded-generated-environment,,"Bundled Python virtual environment; reproducible dependency artifact, not source."
Secret Sharing/Super NTT/polyntt/$(VENV)/Lib/site-packages/setuptools/_distutils/fancy_getopt.py,17784,38fc69d82c478b5629fddd43f09c56e147aaf5f0bbd6d7a040569a7e1e7c1865,discarded-generated-environment,,"Bundled Python virtual environment; reproducible dependency artifact, not source."
Secret Sharing/Super NTT/polyntt/$(VENV)/Lib/site-packages/setuptools/_distutils/filelist.py,13407,67d7f986f7a9667a67899d881660a75888ddbe25a8cecf2c6c04418566a3c283,discarded-generated-environment,,"Bundled Python virtual environment; reproducible dependency artifact, not source."
Secret Sharing/Super NTT/polyntt/$(VENV)/Lib/site-packages/setuptools/_distutils/file_util.py,8148,d2152a7c8b4dff1d83562851d0c1dd03828231508e3bc568072685a7f6ba3038,discarded-generated-environment,,"Bundled Python virtual environment; reproducible dependency artifact, not source."
Secret Sharing/Super NTT/polyntt/$(VENV)/Lib/site-packages/setuptools/_distutils/log.py,1969,8560667540b62bddbb41c56fdd110c5b71cc3dc97171c3d09e0c4b4ae517425d,discarded-generated-environment,,"Bundled Python virtual environment; reproducible dependency artifact, not source."
Secret Sharing/Super NTT/polyntt/$(VENV)/Lib/site-packages/setuptools/_distutils/msvc9compiler.py,30453,5fadb707dda0d2ff00dc110cf6aa517f7f7a00477f85f8e47c35154cabb485c1,discarded-generated-environment,,"Bundled Python virtual environment; reproducible dependency artifact, not source."
Secret Sharing/Super NTT/polyntt/$(VENV)/Lib/site-packages/setuptools/_distutils/msvccompiler.py,23540,aabb802de191abcf828ed8c4dad2d0f16dba42772171879d5b31667bc0316784,discarded-generated-environment,,"Bundled Python virtual environment; reproducible dependency artifact, not source."
Secret Sharing/Super NTT/polyntt/$(VENV)/Lib/site-packages/setuptools/_distutils/py35compat.py,455,fac935bc122c3a01fe0286e32186cafce12374917fe78525fc3d44884f5733f7,discarded-generated-environment,,"Bundled Python virtual environment; reproducible dependency artifact, not source."
Secret Sharing/Super NTT/polyntt/$(VENV)/Lib/site-packages/setuptools/_distutils/py38compat.py,212,208edd741c4e8a30bbb8d378cffe3a1d8523c184c960c3622c9a064e8ae6666d,discarded-generated-environment,,"Bundled Python virtual environment; reproducible dependency artifact, not source."
Secret Sharing/Super NTT/polyntt/$(VENV)/Lib/site-packages/setuptools/_distutils/spawn.py,3498,e2e13d9375595a28f1cbb13f4657268753286a668f27cada8dd3416a02b18e05,discarded-generated-environment,,"Bundled Python virtual environment; reproducible dependency artifact, not source."
Secret Sharing/Super NTT/polyntt/$(VENV)/Lib/site-packages/setuptools/_distutils/sysconfig.py,21630,9abb5b01af505d85eb3447b61c6285c9eb36a094cda8899c8091968979f13ad4,discarded-generated-environment,,"Bundled Python virtual environment; reproducible dependency artifact, not source."
Secret Sharing/Super NTT/polyntt/$(VENV)/Lib/site-packages/setuptools/_distutils/text_file.py,12483,3ecb8025e59d289a0b495ffa37a229079fb43daf382b32d4b9c24c1516b3c372,discarded-generated-environment,,"Bundled Python virtual environment; reproducible dependency artifact, not source."
Secret Sharing/Super NTT/polyntt/$(VENV)/Lib/site-packages/setuptools/_distutils/unixccompiler.py,14980,566923c0f5f2548f3f9db1cbaab1a04bbc607f5d8935e5979161dcc75891223d,discarded-generated-environment,,"Bundled Python virtual environment; reproducible dependency artifact, not source."
Secret Sharing/Super NTT/polyntt/$(VENV)/Lib/site-packages/setuptools/_distutils/util.py,20373,e94b20c711b7a737e29a4d891dae4b0481c775d9814fe61dc68a1c5cb94bea0e,discarded-generated-environment,,"Bundled Python virtual environment; reproducible dependency artifact, not source."
Secret Sharing/Super NTT/polyntt/$(VENV)/Lib/site-packages/setuptools/_distutils/version.py,12514,f0da203fa34f3d0a69dc450c65c4fd73310789af9e86a3e8f2ca68fdeec08145,discarded-generated-environment,,"Bundled Python virtual environment; reproducible dependency artifact, not source."
Secret Sharing/Super NTT/polyntt/$(VENV)/Lib/site-packages/setuptools/_distutils/versionpredicate.py,5133,671a4403e4d0bfcf2651673a85eb543b8a92a80dac6bb8a98d9dd010ae5ebc39,discarded-generated-environment,,"Bundled Python virtual environment; reproducible dependency artifact, not source."
Secret Sharing/Super NTT/polyntt/$(VENV)/Lib/site-packages/setuptools/_distutils/_msvccompiler.py,20813,8d1d0933903524c9d9eb130389c4338575a05d3557b3595601e51ec42d73d7df,discarded-generated-environment,,"Bundled Python virtual environment; reproducible dependency artifact, not source."
Secret Sharing/Super NTT/polyntt/$(VENV)/Lib/site-packages/setuptools/_distutils/__init__.py,250,969400a6147feee8560b67db484a6ce096bd5b86307b337f217fcb244b779215,discarded-generated-environment,,"Bundled Python virtual environment; reproducible dependency artifact, not source."
Secret Sharing/Super NTT/polyntt/$(VENV)/Lib/site-packages/setuptools/_distutils/__pycache__/archive_util.cpython-39.pyc,6645,6db401e4c702bae3ad7d837118f1460ff73070df408341a8e9aa169a4f81b1c2,discarded-generated-environment,,"Bundled Python virtual environment; reproducible dependency artifact, not source."
Secret Sharing/Super NTT/polyntt/$(VENV)/Lib/site-packages/setuptools/_distutils/__pycache__/bcppcompiler.cpython-39.pyc,6556,56668972ebcd117826911577dd6d6ed75b503418a17232cc07e75e09900d47b2,discarded-generated-environment,,"Bundled Python virtual environment; reproducible dependency artifact, not source."
Secret Sharing/Super NTT/polyntt/$(VENV)/Lib/site-packages/setuptools/_distutils/__pycache__/ccompiler.cpython-39.pyc,33424,f66400462a59ac8bd3eb16cd9b5bd4d46c239b1ab4d0db7c834d3c0f3c18287b,discarded-generated-environment,,"Bundled Python virtual environment; reproducible dependency artifact, not source."
Secret Sharing/Super NTT/polyntt/$(VENV)/Lib/site-packages/setuptools/_distutils/__pycache__/cmd.cpython-39.pyc,13984,74de79916f0125e240cf04d5ec903e36f6a13d1bc51b6b7b56469ca9f8021559,discarded-generated-environment,,"Bundled Python virtual environment; reproducible dependency artifact, not source."
Secret Sharing/Super NTT/polyntt/$(VENV)/Lib/site-packages/setuptools/_distutils/__pycache__/config.cpython-39.pyc,3587,c22e3e2df432745ecf6591f2c8270fbb7210c63316c67c1e91dd09070907c06f,discarded-generated-environment,,"Bundled Python virtual environment; reproducible dependency artifact, not source."
Secret Sharing/Super NTT/polyntt/$(VENV)/Lib/site-packages/setuptools/_distutils/__pycache__/core.cpython-39.pyc,6712,d496eb5b977ede977635c6519305f5dbfaef783dd61d90de3d68683b961db78a,discarded-generated-environment,,"Bundled Python virtual environment; reproducible dependency artifact, not source."
Secret Sharing/Super NTT/polyntt/$(VENV)/Lib/site-packages/setuptools/_distutils/__pycache__/cygwinccompiler.cpython-39.pyc,8792,988e53e4ec21e66b8cce93080a2e09a90d682285f8a0a8493ccb176128aef031,discarded-generated-environment,,"Bundled Python virtual environment; reproducible dependency artifact, not source."
Secret Sharing/Super NTT/polyntt/$(VENV)/Lib/site-packages/setuptools/_distutils/__pycache__/debug.cpython-39.pyc,254,3d934208bcfcfce91babe634a5d40429019f1031667c48acb2c48b38cd8414b0,discarded-generated-environment,,"Bundled Python virtual environment; reproducible dependency artifact, not source."
Secret Sharing/Super NTT/polyntt/$(VENV)/Lib/site-packages/setuptools/_distutils/__pycache__/dep_util.cpython-39.pyc,2774,f8ef84a00862f27ed5d6829daf9b0feebe3a42e8482a87828ce1ece1cd5bdcf3,discarded-generated-environment,,"Bundled Python virtual environment; reproducible dependency artifact, not source."
Secret Sharing/Super NTT/polyntt/$(VENV)/Lib/site-packages/setuptools/_distutils/__pycache__/dir_util.cpython-39.pyc,5875,2e106b1ebe037e5d3a880fb5b293a94edc0a9a064b3cffd6f14b5d4ac54efc8f,discarded-generated-environment,,"Bundled Python virtual environment; reproducible dependency artifact, not source."
Secret Sharing/Super NTT/polyntt/$(VENV)/Lib/site-packages/setuptools/_distutils/__pycache__/dist.cpython-39.pyc,34445,723755e3eee98a2508d51a98ef97a31069915c625f2c337cf8f34d902fe0963e,discarded-generated-environment,,"Bundled Python virtual environment; reproducible dependency artifact, not source."
Secret Sharing/Super NTT/polyntt/$(VENV)/Lib/site-packages/setuptools/_distutils/__pycache__/errors.cpython-39.pyc,5310,dbe62c258f37a3599360b7eada6a85a90faae92216c536d3a2b0f49e1b96914d,discarded-generated-environment,,"Bundled Python virtual environment; reproducible dependency artifact, not source."
Secret Sharing/Super NTT/polyntt/$(VENV)/Lib/site-packages/setuptools/_distutils/__pycache__/extension.cpython-39.pyc,6975,4a2371645442bd674e8aa93bf5a32585de4a663b1c81daa379b885fc30a2023f,discarded-generated-environment,,"Bundled Python virtual environment; reproducible dependency artifact, not source."
Secret Sharing/Super NTT/polyntt/$(VENV)/Lib/site-packages/setuptools/_distutils/__pycache__/fancy_getopt.cpython-39.pyc,10683,48f1376976dd85608254592382296b50812d1ce7e599f723782ea3d238208615,discarded-generated-environment,,"Bundled Python virtual environment; reproducible dependency artifact, not source."
Secret Sharing/Super NTT/polyntt/$(VENV)/Lib/site-packages/setuptools/_distutils/__pycache__/filelist.cpython-39.pyc,10833,0ff9bbb9cf2fda93a25e7cd4e45eb32724bd4657bf01b26da292d72c5b1f8290,discarded-generated-environment,,"Bundled Python virtual environment; reproducible dependency artifact, not source."
Secret Sharing/Super NTT/polyntt/$(VENV)/Lib/site-packages/setuptools/_distutils/__pycache__/file_util.cpython-39.pyc,6041,83da5f66cfcb91f1f64ca2ffeacca83e5f65bad62b84da5aa4b6bdc7ce4517e7,discarded-generated-environment,,"Bundled Python virtual environment; reproducible dependency artifact, not source."
Secret Sharing/Super NTT/polyntt/$(VENV)/Lib/site-packages/setuptools/_distutils/__pycache__/log.cpython-39.pyc,2373,e2168b974c74ce8246bc9775d9e29cb958a425b258ec3b6f9b42d371ce2d72b2,discarded-generated-environment,,"Bundled Python virtual environment; reproducible dependency artifact, not source."
Secret Sharing/Super NTT/polyntt/$(VENV)/Lib/site-packages/setuptools/_distutils/__pycache__/msvc9compiler.cpython-39.pyc,17570,a42cf33e17eece4f4b9c93a7c7798c3cd7f1ea8491561a221635cf02b3908d89,discarded-generated-environment,,"Bundled Python virtual environment; reproducible dependency artifact, not source."
Secret Sharing/Super NTT/polyntt/$(VENV)/Lib/site-packages/setuptools/_distutils/__pycache__/msvccompiler.cpython-39.pyc,14765,1b7caeb2d4dfddb424679fc8b699306df5c187a15a58ce32e46169ef52b89394,discarded-generated-environment,,"Bundled Python virtual environment; reproducible dependency artifact, not source."
Secret Sharing/Super NTT/polyntt/$(VENV)/Lib/site-packages/setuptools/_distutils/__pycache__/py35compat.cpython-39.pyc,630,27dd33cc2962b1fd1a569aee23ede2937f8dc981478dc469a33a5f2afe01a028,discarded-generated-environment,,"Bundled Python virtual environment; reproducible dependency artifact, not source."
Secret Sharing/Super NTT/polyntt/$(VENV)/Lib/site-packages/setuptools/_distutils/__pycache__/py38compat.cpython-39.pyc,425,8e730363d854cc8b4b39c26df41afbb20da950a8306556042a7153ee30cdc909,discarded-generated-environment,,"Bundled Python virtual environment; reproducible dependency artifact, not source."
Secret Sharing/Super NTT/polyntt/$(VENV)/Lib/site-packages/setuptools/_distutils/__pycache__/spawn.cpython-39.pyc,2901,4c144ad48014d1ead9a3d85fe8b2041edf6adeaa65ecb8d4c720a3b642ec9e3a,discarded-generated-environment,,"Bundled Python virtual environment; reproducible dependency artifact, not source."
Secret Sharing/Super NTT/polyntt/$(VENV)/Lib/site-packages/setuptools/_distutils/__pycache__/sysconfig.cpython-39.pyc,12585,c3a1b0a7d6125bb16cd1a1764e15bc62fe43b314a31c5bcf9a12dc55c01a6628,discarded-generated-environment,,"Bundled Python virtual environment; reproducible dependency artifact, not source."
Secret Sharing/Super NTT/polyntt/$(VENV)/Lib/site-packages/setuptools/_distutils/__pycache__/text_file.cpython-39.pyc,8499,4a32234d3ce502996330b549623f764ff38938cc5584b0cb2161eddd3384135e,discarded-generated-environment,,"Bundled Python virtual environment; reproducible dependency artifact, not source."
Secret Sharing/Super NTT/polyntt/$(VENV)/Lib/site-packages/setuptools/_distutils/__pycache__/unixccompiler.cpython-39.pyc,6875,06af266e2863fd242cb7d2dc30174c9517da1ce28f83096debc7dae5e95ed916,discarded-generated-environment,,"Bundled Python virtual environment; reproducible dependency artifact, not source."
Secret Sharing/Super NTT/polyntt/$(VENV)/Lib/site-packages/setuptools/_distutils/__pycache__/util.cpython-39.pyc,14238,1e08b12995c7842c62d324413958cf584cf42d1c8e564a0a7b46bf9a4185591b,discarded-generated-environment,,"Bundled Python virtual environment; reproducible dependency artifact, not source."
Secret Sharing/Super NTT/polyntt/$(VENV)/Lib/site-packages/setuptools/_distutils/__pycache__/version.cpython-39.pyc,7399,1434d284ef0ab37c68afe7317ecf52a6970ed73e8c0b0e6baa74fc7c68b975a3,discarded-generated-environment,,"Bundled Python virtual environment; reproducible dependency artifact, not source."
Secret Sharing/Super NTT/polyntt/$(VENV)/Lib/site-packages/setuptools/_distutils/__pycache__/versionpredicate.cpython-39.pyc,5183,bfcf1a0e87c056870c6d5a66cfea650a99ce4309363c52ed0d5be13280717b6f,discarded-generated-environment,,"Bundled Python virtual environment; reproducible dependency artifact, not source."
Secret Sharing/Super NTT/polyntt/$(VENV)/Lib/site-packages/setuptools/_distutils/__pycache__/_msvccompiler.cpython-39.pyc,13813,7b9d54302c2f947f0c8c7b7c99ccc2b6a817e9e9674cc1b27c99548e338d19b6,discarded-generated-environment,,"Bundled Python virtual environment; reproducible dependency artifact, not source."
Secret Sharing/Super NTT/polyntt/$(VENV)/Lib/site-packages/setuptools/_distutils/__pycache__/__init__.cpython-39.pyc,458,db80e892aca4708a8b19ca311d1fce6f04da4dee1b19ee1531ce6754824edda9,discarded-generated-environment,,"Bundled Python virtual environment; reproducible dependency artifact, not source."
Secret Sharing/Super NTT/polyntt/$(VENV)/Lib/site-packages/setuptools/_imp.py,2392,1e617dd486e2b517ec0f9cfe838ff099cb87f916a1c8838d6cf82208e160b730,discarded-generated-environment,,"Bundled Python virtual environment; reproducible dependency artifact, not source."
Secret Sharing/Super NTT/polyntt/$(VENV)/Lib/site-packages/setuptools/_vendor/more_itertools/more.py,117968,0e565af2fe898a15707d0e731e274e03ec43134a2b710214cb156709a5280ca1,discarded-generated-environment,,"Bundled Python virtual environment; reproducible dependency artifact, not source."
Secret Sharing/Super NTT/polyntt/$(VENV)/Lib/site-packages/setuptools/_vendor/more_itertools/recipes.py,16256,524364aec672aa2c202c700d0539af3210af68d4af48d621c8ea73fc9739e436,discarded-generated-environment,,"Bundled Python virtual environment; reproducible dependency artifact, not source."
Secret Sharing/Super NTT/polyntt/$(VENV)/Lib/site-packages/setuptools/_vendor/more_itertools/__init__.py,82,0bbb177df1d35ccdcffa268b3cf7ea7e60e8c4e7e540c24b70cede77da778da9,discarded-generated-environment,,"Bundled Python virtual environment; reproducible dependency artifact, not source."
Secret Sharing/Super NTT/polyntt/$(VENV)/Lib/site-packages/setuptools/_vendor/more_itertools/__pycache__/more.cpython-39.pyc,110014,a8d1cf26b5a07619a93e7c3b09d4f0519e0edac4fb7d808ef10d7178b9c9fd3c,discarded-generated-environment,,"Bundled Python virtual environment; reproducible dependency artifact, not source."
Secret Sharing/Super NTT/polyntt/$(VENV)/Lib/site-packages/setuptools/_vendor/more_itertools/__pycache__/recipes.cpython-39.pyc,17934,bbdf69dbb02dce3326f0f8e682227c6f68cf5803dd69fc62c1ae2f20a0369a85,discarded-generated-environment,,"Bundled Python virtual environment; reproducible dependency artifact, not source."
Secret Sharing/Super NTT/polyntt/$(VENV)/Lib/site-packages/setuptools/_vendor/more_itertools/__pycache__/__init__.cpython-39.pyc,269,2a797b80839a3890b123933b682b1664757fc874cd68462a603cdee4b6a23179,discarded-generated-environment,,"Bundled Python virtual environment; reproducible dependency artifact, not source."
Secret Sharing/Super NTT/polyntt/$(VENV)/Lib/site-packages/setuptools/_vendor/ordered_set.py,15130,75b68272cdbb77237d827316185e6703f06b567e90f8dae329826957dfdf801b,discarded-generated-environment,,"Bundled Python virtual environment; reproducible dependency artifact, not source."
Secret Sharing/Super NTT/polyntt/$(VENV)/Lib/site-packages/setuptools/_vendor/packaging/markers.py,9509,0420b165bb7cc60cac1fcbf9a6a6cb91db509d164720690942a94d0467a4e274,discarded-generated-environment,,"Bundled Python virtual environment; reproducible dependency artifact, not source."
Secret Sharing/Super NTT/polyntt/$(VENV)/Lib/site-packages/setuptools/_vendor/packaging/requirements.py,4917,547c9d65d93c9b7a85c517a898dc0aafbd5c9a98da9ed115ff13a1904cb220d2,discarded-generated-environment,,"Bundled Python virtual environment; reproducible dependency artifact, not source."
Secret Sharing/Super NTT/polyntt/$(VENV)/Lib/site-packages/setuptools/_vendor/packaging/specifiers.py,31944,b98a7d975dc5d0b7249d2e9de0deb4cad88180598884a89d78eabd027b314dca,discarded-generated-environment,,"Bundled Python virtual environment; reproducible dependency artifact, not source."
Secret Sharing/Super NTT/polyntt/$(VENV)/Lib/site-packages/setuptools/_vendor/packaging/tags.py,24067,34a312dfb668fe75ab67182c0facdb5ec5e073d79d9fd9b5eb470188b98725d1,discarded-generated-environment,,"Bundled Python virtual environment; reproducible dependency artifact, not source."
Secret Sharing/Super NTT/polyntt/$(VENV)/Lib/site-packages/setuptools/_vendor/packaging/utils.py,1811,452865be78ced82b58483f2eae2df67eb30c14c4e607ede286cab5fa08732c4c,discarded-generated-environment,,"Bundled Python virtual environment; reproducible dependency artifact, not source."
Secret Sharing/Super NTT/polyntt/$(VENV)/Lib/site-packages/setuptools/_vendor/packaging/version.py,15470,0a76e6f8e3bd0ffa9df194c5c7315c8d26af7b14981599b279aa0fbccb2380f7,discarded-generated-environment,,"Bundled Python virtual environment; reproducible dependency artifact, not source."
Secret Sharing/Super NTT/polyntt/$(VENV)/Lib/site-packages/setuptools/_vendor/packaging/_compat.py,1128,31776c1a9484fd6f99ac7a02f3b6a7748e0b576140c14ec72cbf9e1defc28e15,discarded-generated-environment,,"Bundled Python virtual environment; reproducible dependency artifact, not source."
Secret Sharing/Super NTT/polyntt/$(VENV)/Lib/site-packages/setuptools/_vendor/packaging/_structures.py,2022,a339025fc43c7f6a84d4489cdd8890e1bb8355f833da261ebd8f5eed1db2de26,discarded-generated-environment,,"Bundled Python virtual environment; reproducible dependency artifact, not source."
Secret Sharing/Super NTT/polyntt/$(VENV)/Lib/site-packages/setuptools/_vendor/packaging/_typing.py,1812,c79f44850e7b4cc4fe9134722d9576e4766f6061b06ee713a3a88a87f3b4b4cc,discarded-generated-environment,,"Bundled Python virtual environment; reproducible dependency artifact, not source."
Secret Sharing/Super NTT/polyntt/$(VENV)/Lib/site-packages/setuptools/_vendor/packaging/__about__.py,736,3cd32c6999f851c087cae6e044e1f56e5e8296e76e3e3239905ad2a7f660925a,discarded-generated-environment,,"Bundled Python virtual environment; reproducible dependency artifact, not source."
Secret Sharing/Super NTT/polyntt/$(VENV)/Lib/site-packages/setuptools/_vendor/packaging/__init__.py,562,e9e9dba795e045f8c18ec23df9b9f4d078c77f94c7db53c330e2a4256f31c3ec,discarded-generated-environment,,"Bundled Python virtual environment; reproducible dependency artifact, not source."
Secret Sharing/Super NTT/polyntt/$(VENV)/Lib/site-packages/setuptools/_vendor/packaging/__pycache__/markers.cpython-39.pyc,9306,606da12fc9413b568eed74015bc48a22312607d9d774e283bdb72f87dbac1972,discarded-generated-environment,,"Bundled Python virtual environment; reproducible dependency artifact, not source."
Secret Sharing/Super NTT/polyntt/$(VENV)/Lib/site-packages/setuptools/_vendor/packaging/__pycache__/requirements.cpython-39.pyc,4083,3b24cc20b4dad8425b6cbc37ac807976ac3ca5c5fbeb38247082a4b0d3791d98,discarded-generated-environment,,"Bundled Python virtual environment; reproducible dependency artifact, not source."
Secret Sharing/Super NTT/polyntt/$(VENV)/Lib/site-packages/setuptools/_vendor/packaging/__pycache__/specifiers.cpython-39.pyc,20585,98d5dcdb34f7ee68014553919f34b5963a18a605607697ef21ae34cc1cd2fe7a,discarded-generated-environment,,"Bundled Python virtual environment; reproducible dependency artifact, not source."
Secret Sharing/Super NTT/polyntt/$(VENV)/Lib/site-packages/setuptools/_vendor/packaging/__pycache__/tags.cpython-39.pyc,17264,9ae18a77423d8a47a05cc15077e9d20ea1df2d7c46cc7feeedd34fb8f7e9d332,discarded-generated-environment,,"Bundled Python virtual environment; reproducible dependency artifact, not source."
Secret Sharing/Super NTT/polyntt/$(VENV)/Lib/site-packages/setuptools/_vendor/packaging/__pycache__/utils.cpython-39.pyc,1655,8621915e83ccf869b0f37f32d7cc5ec2fe704ab354471427af20c15af676fe76,discarded-generated-environment,,"Bundled Python virtual environment; reproducible dependency artifact, not source."
Secret Sharing/Super NTT/polyntt/$(VENV)/Lib/site-packages/setuptools/_vendor/packaging/__pycache__/version.cpython-39.pyc,13322,4b8d08b932e0150b2bf86e59a0a8c8453ae6fb405a48c124221d10d268290df4,discarded-generated-environment,,"Bundled Python virtual environment; reproducible dependency artifact, not source."
Secret Sharing/Super NTT/polyntt/$(VENV)/Lib/site-packages/setuptools/_vendor/packaging/__pycache__/_compat.cpython-39.pyc,1148,f24ba123ac61eac189eb16eeb0d63b2f45d5f92223fd51a387cc5e1c4be25d36,discarded-generated-environment,,"Bundled Python virtual environment; reproducible dependency artifact, not source."
Secret Sharing/Super NTT/polyntt/$(VENV)/Lib/site-packages/setuptools/_vendor/packaging/__pycache__/_structures.cpython-39.pyc,2902,76dd9ce9a30986a63a08a7fe4a37c12cea837dfb2790baa631c8ad2757fdeb82,discarded-generated-environment,,"Bundled Python virtual environment; reproducible dependency artifact, not source."
Secret Sharing/Super NTT/polyntt/$(VENV)/Lib/site-packages/setuptools/_vendor/packaging/__pycache__/_typing.cpython-39.pyc,1493,567c7a78491719701066880519ff68596c4d1138911e92ac14b0a13970715844,discarded-generated-environment,,"Bundled Python virtual environment; reproducible dependency artifact, not source."
Secret Sharing/Super NTT/polyntt/$(VENV)/Lib/site-packages/setuptools/_vendor/packaging/__pycache__/__about__.cpython-39.pyc,704,18837c435e8b581e75de0b15df1d867f4462efa3168e95293274606e5cd51e00,discarded-generated-environment,,"Bundled Python virtual environment; reproducible dependency artifact, not source."
Secret Sharing/Super NTT/polyntt/$(VENV)/Lib/site-packages/setuptools/_vendor/packaging/__pycache__/__init__.cpython-39.pyc,550,f2d43d169caaafcaa0a0fcaf097f32163a3a3d1b525e6a954b27a9dcc3e88bcc,discarded-generated-environment,,"Bundled Python virtual environment; reproducible dependency artifact, not source."
Secret Sharing/Super NTT/polyntt/$(VENV)/Lib/site-packages/setuptools/_vendor/pyparsing.py,232056,99a86d920729de0acd003d2b7bff51d032ef067be3ce978bc2026a4fedc7d421,discarded-generated-environment,,"Bundled Python virtual environment; reproducible dependency artifact, not source."
Secret Sharing/Super NTT/polyntt/$(VENV)/Lib/site-packages/setuptools/_vendor/__init__.py,0,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,discarded-generated-environment,,"Bundled Python virtual environment; reproducible dependency artifact, not source."
Secret Sharing/Super NTT/polyntt/$(VENV)/Lib/site-packages/setuptools/_vendor/__pycache__/ordered_set.cpython-39.pyc,16382,ccbc625ad6b1e17a84ca763eaa38133aad8999b32b1b86780124ef542177cdda,discarded-generated-environment,,"Bundled Python virtual environment; reproducible dependency artifact, not source."
